Timestamp,Region_ID,Soil_Moisture,Soil_Temperature,Soil_pH,Soil_Nitrogen,Soil_Phosphorus,Soil_Potassium,Air_Temperature,Humidity,Rainfall,Solar_Radiation,Groundwater_Level,Surface_Water_Availability,NDVI_Index,Vegetation_Density,Biodiversity_Index,Land_Degradation_Index,Crop_Yield_Potential,Drought_Risk_Level,Soil_Erosion_Risk,Recommended_Irrigation,Land_Use_Category
2024-08-17 15:00:00,R05,10.83,25.86,7.32,85.46,60.75,191.81,30.9,91.19,57.32,604.0,5.2,92.68,0.738,98.79,0.816,0.295,4335.44,0.742,0.513,8.55,Forest
2024-08-17 16:00:00,R13,11.17,18.65,7.15,18.55,44.16,258.99,34.71,93.11,7.15,363.16,13.2,44.03,0.05,79.64,0.082,0.121,1345.16,0.537,0.816,7.71,Agroforestry
2024-08-17 17:00:00,R07,21.02,19.06,4.92,82.86,73.55,87.02,35.74,86.11,57.82,818.2,21.06,30.15,0.876,42.06,0.479,0.465,3373.96,0.203,0.442,13.3,Restoration
2024-08-17 18:00:00,R10,38.78,40.65,5.59,109.09,53.77,82.39,28.42,37.89,7.53,771.81,24.22,24.28,0.287,31.93,0.069,0.509,1348.31,0.199,0.154,13.39,Water
2024-08-17 19:00:00,R02,49.24,28.03,4.52,116.63,20.89,81.33,26.22,40.89,41.52,576.97,3.13,25.65,0.981,14.37,0.655,0.409,5234.85,0.65,0.137,8.91,Forest
2024-08-17 20:00:00,R14,54.46,35.52,5.05,33.83,17.36,90.51,38.05,50.52,18.88,324.3,17.86,0.69,0.908,48.5,0.45,0.788,2318.47,0.508,0.385,7.92,Forest
2024-08-17 21:00:00,R14,39.31,11.25,6.26,92.38,32.93,66.84,42.76,63.45,26.32,251.11,2.1,23.41,0.019,90.71,0.001,0.494,2905.62,0.358,0.154,5.81,Agriculture
2024-08-17 22:00:00,R05,5.31,22.78,5.09,111.9,31.02,257.78,42.43,94.41,23.47,440.31,24.83,29.49,0.621,99.33,0.431,0.306,5290.97,0.567,0.631,10.36,Forest
2024-08-17 23:00:00,R09,15.25,26.77,8.11,20.05,35.53,252.76,31.55,91.71,44.61,1095.02,20.17,77.56,0.965,90.19,0.364,0.486,1955.31,0.987,0.596,3.22,Agriculture
2024-08-18 00:00:00,R11,10.48,16.52,7.72,55.54,18.77,79.36,17.37,89.09,12.95,916.97,21.05,54.85,0.565,6.57,0.914,0.9,3029.23,0.63,0.712,4.03,Agriculture
2024-08-18 01:00:00,R03,24.98,14.21,4.79,111.14,78.37,223.44,17.2,26.7,63.33,1074.73,22.97,33.11,0.616,15.81,0.599,0.862,4817.37,0.694,0.604,8.27,Forest
2024-08-18 02:00:00,R14,32.57,40.46,5.5,32.31,15.93,203.01,27.08,76.79,48.85,1018.99,15.12,59.71,0.931,14.16,0.827,0.655,863.87,0.669,0.359,9.06,Forest
2024-08-18 03:00:00,R09,7.39,42.88,7.78,112.71,53.95,111.81,36.99,85.76,100.78,577.71,9.32,78.83,0.573,16.16,0.145,0.651,2026.63,0.695,0.597,10.77,Forest
2024-08-18 04:00:00,R14,24.17,12.76,7.71,67.99,5.98,99.12,29.92,45.0,99.11,660.01,23.68,61.0,0.244,12.44,0.126,0.602,1108.24,0.195,0.865,14.4,Agriculture
2024-08-18 05:00:00,R11,14.85,22.22,8.28,20.99,35.52,105.15,33.82,36.47,98.91,245.02,23.43,7.02,0.46,9.64,0.183,0.229,4597.84,0.131,0.042,0.73,Restoration
2024-08-18 06:00:00,R15,40.59,43.54,8.49,59.49,28.19,229.96,40.3,76.13,56.36,879.0,4.48,24.1,0.35,35.04,0.944,0.616,1307.48,0.78,0.092,9.57,Forest
2024-08-18 07:00:00,R06,30.53,12.91,8.41,45.89,33.65,123.02,16.21,26.81,34.89,535.24,27.13,28.59,0.167,15.79,0.099,0.6,5773.37,0.241,0.978,7.62,Agroforestry
2024-08-18 08:00:00,R04,32.24,32.53,6.14,41.04,42.36,112.27,42.71,90.56,49.85,235.46,7.03,36.29,0.214,14.47,0.483,0.569,2592.65,0.009,0.768,5.88,Water
2024-08-18 09:00:00,R07,28.52,44.03,5.5,69.56,50.03,45.85,24.93,31.71,82.48,159.66,9.54,2.46,0.061,52.45,0.076,0.805,3410.36,0.299,0.072,1.37,Agriculture
2024-08-18 10:00:00,R08,57.58,44.24,7.53,63.2,48.76,276.14,16.4,54.32,63.57,850.56,6.87,74.43,0.169,20.32,0.759,0.045,1724.13,0.464,0.94,10.47,Water
2024-08-18 11:00:00,R06,16.81,26.49,5.7,63.02,52.3,235.7,40.06,93.71,74.92,604.53,28.99,47.04,0.259,0.61,0.385,0.457,5139.07,0.269,0.942,11.03,Agroforestry
2024-08-18 12:00:00,R05,33.42,15.7,7.73,19.7,68.34,162.92,43.02,94.12,83.25,60.34,9.33,89.66,0.758,69.61,0.612,0.054,1814.17,0.093,0.678,2.45,Forest
2024-08-18 13:00:00,R06,45.48,17.07,6.64,98.25,71.5,285.16,38.06,78.2,110.2,998.19,29.16,51.77,0.366,32.86,0.072,0.796,3140.33,0.251,0.919,10.45,Water
2024-08-18 14:00:00,R05,35.63,41.14,7.68,62.96,60.29,116.32,39.14,82.94,113.28,762.38,19.32,98.82,0.691,73.71,0.431,0.233,5812.12,0.08,0.342,0.54,Agriculture
2024-08-18 15:00:00,R08,56.1,41.91,5.6,100.3,10.92,215.42,41.14,92.54,100.86,94.13,5.71,70.07,0.996,89.31,0.134,0.366,3099.57,0.536,0.404,2.32,Restoration
2024-08-18 16:00:00,R01,25.79,31.28,6.53,100.71,77.1,119.34,30.67,89.56,7.81,400.39,16.84,88.69,0.582,92.53,0.324,0.328,3269.76,0.685,0.441,3.05,Water
2024-08-18 17:00:00,R11,30.5,36.82,6.76,44.88,76.05,121.79,35.41,66.66,117.52,880.77,26.53,97.33,0.614,17.77,0.189,0.937,5248.45,0.713,0.916,14.49,Forest
2024-08-18 18:00:00,R07,9.87,35.9,8.27,10.48,58.38,259.62,23.59,75.1,84.44,117.88,17.07,47.18,0.552,67.26,0.482,0.339,5406.54,0.79,0.941,8.32,Agriculture
2024-08-18 19:00:00,R15,38.49,33.16,5.57,110.24,43.81,244.63,22.49,64.53,83.21,896.69,4.41,63.31,0.396,7.5,0.894,0.052,4378.16,0.051,0.595,7.6,Water
2024-08-18 20:00:00,R10,20.85,38.95,8.25,93.68,23.8,116.47,33.27,57.99,2.77,630.63,8.96,91.4,0.186,46.32,0.397,0.038,624.83,0.744,0.906,14.72,Restoration
2024-08-18 21:00:00,R10,13.82,33.99,7.72,21.8,61.73,61.16,37.04,86.06,57.53,950.29,7.13,57.53,0.978,42.67,0.904,0.216,4481.04,0.746,0.856,2.39,Forest
2024-08-18 22:00:00,R11,34.95,28.69,7.42,87.19,70.84,132.97,26.91,75.35,75.18,1033.52,4.21,5.28,0.478,20.32,0.775,0.09,4606.18,0.508,0.424,14.61,Forest
2024-08-18 23:00:00,R02,34.28,18.29,7.65,12.2,54.89,237.61,27.01,84.49,33.42,932.92,10.15,69.7,0.936,77.5,0.747,0.794,2453.71,0.601,0.703,3.51,Agriculture
2024-08-19 00:00:00,R15,9.17,36.04,6.92,13.05,52.18,66.14,43.63,27.19,9.99,139.79,20.0,93.57,0.26,91.33,0.781,0.674,4005.46,0.677,0.184,9.95,Agroforestry
2024-08-19 01:00:00,R14,43.4,26.57,5.48,67.84,19.48,214.75,30.55,63.24,63.89,579.43,11.78,78.12,0.109,25.81,0.711,0.776,1987.11,0.497,0.149,11.46,Forest
2024-08-19 02:00:00,R09,39.31,20.32,5.26,20.56,31.83,271.34,44.59,44.71,53.56,416.55,13.59,79.13,0.637,24.93,0.203,0.532,2293.69,0.991,0.679,0.15,Restoration
2024-08-19 03:00:00,R01,15.4,38.07,7.97,116.08,59.24,86.6,40.89,58.5,5.29,634.77,9.96,7.93,0.851,19.56,0.838,0.474,2469.04,0.049,0.436,11.0,Agriculture
2024-08-19 04:00:00,R11,30.82,34.38,7.4,108.32,6.27,264.17,34.19,65.97,62.33,1160.67,29.84,73.74,0.662,68.69,0.376,0.362,5281.87,0.114,0.696,7.6,Restoration
2024-08-19 05:00:00,R10,44.62,42.81,5.35,81.48,53.09,53.35,15.27,83.43,12.93,193.06,17.79,3.23,0.743,5.64,0.269,0.813,5610.85,0.275,0.794,7.79,Forest
2024-08-19 06:00:00,R06,34.12,15.79,6.96,17.01,62.5,213.39,23.88,22.39,50.95,1045.44,25.1,93.07,0.608,6.38,0.833,0.002,4471.0,0.573,0.419,4.74,Agroforestry
2024-08-19 07:00:00,R09,26.75,32.72,6.29,45.73,30.1,245.67,27.53,32.3,32.45,1189.48,13.52,91.43,0.746,17.41,0.617,0.516,1528.03,0.923,0.951,13.59,Restoration
2024-08-19 08:00:00,R01,22.73,18.55,5.13,50.89,10.71,155.64,34.58,89.11,116.46,1188.53,5.47,98.03,0.344,54.58,0.253,0.374,4358.91,0.963,0.915,2.87,Restoration
2024-08-19 09:00:00,R04,38.57,41.63,6.63,62.9,66.43,92.97,26.87,92.55,4.17,966.19,25.48,30.32,0.389,25.27,0.888,0.154,1906.28,0.962,0.097,5.69,Water
2024-08-19 10:00:00,R04,56.65,13.48,5.63,28.58,15.64,280.43,39.83,24.16,67.2,585.42,23.02,54.03,0.78,98.73,0.539,0.712,1284.5,0.953,0.135,0.64,Forest
2024-08-19 11:00:00,R15,41.95,32.97,4.88,73.53,32.81,45.19,34.89,44.88,18.23,254.7,10.23,57.88,0.801,39.52,0.024,0.268,3307.65,0.862,0.132,6.64,Water
2024-08-19 12:00:00,R09,9.11,37.69,6.37,57.93,58.04,184.32,25.41,20.73,38.32,749.45,18.39,55.67,0.083,47.01,0.527,0.418,5465.06,0.533,0.528,13.75,Agriculture
2024-08-19 13:00:00,R11,30.34,22.42,6.86,114.2,66.27,136.94,38.53,76.81,22.07,751.93,3.26,41.22,0.017,6.54,0.955,0.29,2533.07,0.674,0.47,3.65,Water
2024-08-19 14:00:00,R05,54.0,43.39,4.69,112.98,69.68,159.87,24.09,71.15,119.42,413.9,1.28,98.69,0.667,70.55,0.162,0.61,4033.89,0.023,0.884,11.78,Water
2024-08-19 15:00:00,R05,10.2,39.78,6.11,72.2,44.78,179.51,16.88,62.36,3.88,759.35,24.56,88.67,0.084,78.86,0.301,0.011,4625.0,0.028,0.369,0.57,Restoration
2024-08-19 16:00:00,R06,59.39,20.31,5.53,80.88,40.69,179.03,20.18,71.87,64.96,184.03,28.29,61.04,0.171,33.42,0.228,0.656,5162.99,0.872,0.456,12.3,Water
2024-08-19 17:00:00,R01,57.2,10.26,4.62,25.16,68.62,92.94,15.08,60.33,72.97,779.11,10.65,64.77,0.197,72.59,0.22,0.413,729.32,0.367,0.88,4.7,Forest
2024-08-19 18:00:00,R01,9.31,20.38,5.0,34.57,47.23,216.72,39.97,37.91,92.66,1081.23,18.13,71.42,0.509,22.77,0.077,0.714,3274.66,0.375,0.552,0.93,Agroforestry
2024-08-19 19:00:00,R15,56.34,19.85,5.06,109.08,48.4,44.98,33.81,76.58,75.12,592.88,21.66,60.37,0.201,79.81,0.466,0.839,5436.22,0.192,0.601,5.0,Agroforestry
2024-08-19 20:00:00,R09,24.97,41.15,5.23,86.91,37.55,45.51,32.12,78.75,27.76,929.25,22.51,70.75,0.181,54.22,0.818,0.514,2113.68,0.26,0.118,8.42,Restoration
2024-08-19 21:00:00,R03,51.46,43.85,7.71,30.84,32.96,164.41,34.86,84.07,71.76,780.99,14.69,81.65,0.011,39.72,0.24,0.869,908.95,0.71,0.031,13.94,Forest
2024-08-19 22:00:00,R04,28.01,12.47,6.26,72.72,41.04,180.89,34.61,91.56,117.0,53.52,18.59,97.79,0.767,72.02,0.711,0.133,2543.46,0.862,0.789,4.93,Water
2024-08-19 23:00:00,R01,29.25,26.5,5.09,112.82,32.36,111.47,31.96,76.07,101.81,190.3,19.88,84.91,0.136,61.45,0.573,0.035,4434.89,0.376,0.289,5.61,Restoration
2024-08-20 00:00:00,R09,39.88,29.19,4.9,47.97,30.77,183.44,40.27,24.09,54.42,941.06,3.55,12.94,0.569,53.24,0.212,0.885,5872.5,0.664,0.501,10.42,Restoration
2024-08-20 01:00:00,R15,47.6,13.25,5.69,30.44,79.52,174.19,28.23,21.56,57.29,96.52,19.53,54.64,0.3,21.1,0.57,0.118,3598.18,0.732,0.847,0.3,Restoration
2024-08-20 02:00:00,R08,6.86,23.21,7.69,113.62,30.22,130.8,39.14,75.49,15.95,1149.68,15.57,63.19,0.183,84.95,0.523,0.181,5619.61,0.516,0.405,10.57,Restoration
2024-08-20 03:00:00,R02,37.62,21.1,5.96,60.74,24.23,209.46,38.6,24.2,68.39,1078.19,11.67,26.57,0.347,43.19,0.226,0.121,5644.31,0.399,0.932,0.58,Agriculture
2024-08-20 04:00:00,R08,15.27,28.76,5.14,55.9,31.54,289.06,20.99,43.7,33.63,466.73,8.22,47.55,0.257,44.55,0.017,0.171,4982.19,0.602,0.676,14.18,Restoration
2024-08-20 05:00:00,R15,24.03,33.14,6.12,39.43,49.31,167.61,28.61,30.21,12.97,406.94,19.32,93.27,0.433,20.12,0.407,0.899,2947.29,0.564,0.06,14.91,Agriculture
2024-08-20 06:00:00,R07,24.14,34.62,6.72,108.07,73.32,244.37,40.05,92.67,56.91,754.87,5.42,25.9,0.69,93.14,0.323,0.848,4517.0,0.32,0.122,11.17,Agroforestry
2024-08-20 07:00:00,R11,30.8,14.79,4.62,103.02,64.09,104.38,39.93,43.73,5.41,753.56,24.42,31.73,0.051,55.46,0.283,0.266,5555.01,0.337,0.813,6.59,Forest
2024-08-20 08:00:00,R06,23.38,38.45,7.01,54.33,68.17,238.11,15.72,24.14,14.42,152.39,5.57,90.83,0.183,46.28,0.699,0.705,5182.52,0.199,0.991,2.7,Water
2024-08-20 09:00:00,R01,10.9,33.75,6.08,13.37,69.43,208.72,21.69,91.22,26.29,297.69,23.26,9.44,0.08,97.74,0.709,0.788,3601.72,0.568,0.168,0.65,Agriculture
2024-08-20 10:00:00,R15,13.01,41.12,4.54,59.13,74.04,206.32,27.72,65.66,118.88,781.94,24.61,88.02,0.968,36.6,0.927,0.155,5353.39,0.938,0.556,12.43,Agroforestry
2024-08-20 11:00:00,R07,6.84,25.73,7.2,29.89,22.63,272.19,16.41,22.71,97.02,970.89,28.22,30.38,0.574,3.17,0.027,0.228,5122.89,0.341,0.428,11.59,Agriculture
2024-08-20 12:00:00,R10,30.86,41.29,7.35,25.7,39.38,100.67,22.82,82.5,65.01,270.8,14.17,49.84,0.82,22.94,0.91,0.478,1209.74,0.672,0.358,13.78,Forest
2024-08-20 13:00:00,R07,57.49,40.3,7.02,53.24,33.89,135.8,22.75,31.44,27.91,857.22,2.38,64.28,0.267,74.65,0.674,0.637,2052.15,0.823,0.735,4.0,Agriculture
2024-08-20 14:00:00,R13,11.36,25.34,5.87,20.9,33.64,61.6,21.44,80.18,62.27,1051.05,20.49,64.65,0.895,15.62,0.659,0.421,5125.5,0.965,0.018,6.25,Agriculture
2024-08-20 15:00:00,R14,57.04,23.34,6.62,115.32,53.92,228.79,26.9,65.21,77.88,185.48,8.84,98.0,0.629,15.59,0.992,0.783,4707.27,0.805,0.682,13.66,Water
2024-08-20 16:00:00,R09,45.33,42.65,6.05,15.23,35.14,259.41,39.39,33.28,0.55,554.97,3.24,3.48,0.406,45.57,0.078,0.99,2609.35,0.096,0.123,5.54,Water
2024-08-20 17:00:00,R01,40.06,35.03,7.3,54.15,51.22,145.52,22.32,76.44,118.55,1028.14,25.75,70.38,0.601,45.28,0.803,0.865,3402.61,0.073,0.396,4.09,Agriculture
2024-08-20 18:00:00,R02,40.49,42.49,6.83,27.9,33.67,132.77,32.46,54.09,75.21,476.22,4.62,84.56,0.127,45.99,0.593,0.852,5920.78,0.716,0.383,8.77,Water
2024-08-20 19:00:00,R11,50.47,37.89,4.83,85.77,28.33,211.25,31.73,67.86,118.59,359.88,15.44,58.83,0.313,21.94,0.162,0.202,2609.24,0.73,0.319,7.1,Restoration
2024-08-20 20:00:00,R09,10.88,31.33,7.07,18.67,31.48,59.65,39.54,85.21,56.29,907.46,23.76,97.57,0.539,16.85,0.771,0.904,1721.51,0.879,0.952,3.08,Agriculture
2024-08-20 21:00:00,R13,32.76,14.05,7.25,70.15,65.28,116.4,26.82,39.52,74.82,510.89,6.37,41.77,0.64,76.9,0.359,0.991,4232.07,0.789,0.652,13.2,Restoration
2024-08-20 22:00:00,R09,43.34,20.2,5.98,95.04,50.08,135.22,21.71,47.45,55.38,862.26,26.95,74.99,0.217,60.39,0.253,0.566,1462.13,0.591,0.394,9.58,Water
2024-08-20 23:00:00,R13,37.28,43.91,8.0,114.51,78.05,174.83,41.75,94.8,1.14,195.35,10.28,68.64,0.992,32.12,0.577,0.76,1049.8,0.701,0.117,4.04,Agriculture
2024-08-21 00:00:00,R06,50.8,21.18,7.87,86.84,67.45,163.91,39.99,58.11,101.99,686.54,12.19,3.14,0.833,19.71,0.477,0.599,5335.56,0.613,0.102,9.5,Forest
2024-08-21 01:00:00,R06,8.97,13.26,5.2,20.94,41.43,94.26,33.65,61.89,53.88,486.38,4.38,55.28,0.58,87.76,0.157,0.992,5335.4,0.902,0.698,14.28,Agriculture
2024-08-21 02:00:00,R04,42.99,34.76,8.12,19.74,23.18,180.6,17.8,41.41,56.51,1196.9,19.51,26.09,0.973,13.65,0.731,0.605,4726.65,0.451,0.172,2.73,Agroforestry
2024-08-21 03:00:00,R04,34.37,35.69,6.26,90.48,55.54,280.73,15.48,51.2,43.2,730.1,15.11,52.87,0.513,58.39,0.312,0.474,595.85,0.181,0.684,9.42,Water
2024-08-21 04:00:00,R05,25.85,19.99,7.39,33.69,59.5,47.04,20.48,57.62,51.92,834.49,29.24,88.41,0.947,61.02,0.492,0.156,1639.46,0.186,0.956,14.98,Restoration
2024-08-21 05:00:00,R03,23.72,20.42,7.76,59.2,39.81,216.88,20.9,39.38,87.07,200.69,21.1,63.01,0.752,85.69,0.289,0.844,4857.78,0.02,0.742,7.39,Agroforestry
2024-08-21 06:00:00,R01,39.15,26.41,6.52,117.43,22.24,202.42,19.09,37.86,84.07,1190.76,22.89,59.39,0.217,5.68,0.44,0.203,4938.18,0.817,0.456,11.49,Agroforestry
2024-08-21 07:00:00,R15,54.0,10.76,6.1,100.19,46.79,280.35,22.87,65.04,97.01,109.12,6.37,67.24,0.406,30.77,0.25,0.678,3167.07,0.584,0.654,10.62,Water
2024-08-21 08:00:00,R01,32.29,37.63,8.16,103.13,24.04,207.79,25.14,33.77,116.96,131.46,21.53,52.83,0.263,96.61,0.481,0.245,5109.45,0.464,0.142,7.41,Forest
2024-08-21 09:00:00,R12,50.36,21.1,5.42,104.68,75.5,202.46,37.63,61.51,46.94,137.1,16.94,44.78,0.722,56.89,0.161,0.698,5199.08,0.743,0.397,6.36,Forest
2024-08-21 10:00:00,R15,27.12,39.88,5.53,78.15,52.17,240.15,36.29,72.97,40.68,1051.19,12.41,37.44,0.767,41.77,0.283,0.046,4979.53,0.316,0.534,10.16,Restoration
2024-08-21 11:00:00,R13,10.63,38.09,5.95,91.83,26.89,109.63,18.13,34.87,59.22,887.88,23.59,70.01,0.684,31.68,0.213,0.175,4664.57,0.729,0.332,8.91,Forest
2024-08-21 12:00:00,R07,8.38,33.15,7.94,49.49,21.18,194.89,44.31,75.94,18.53,1169.01,29.37,77.57,0.546,14.92,0.361,0.72,5029.31,0.857,0.565,7.18,Forest
2024-08-21 13:00:00,R01,7.82,21.37,8.26,119.83,58.75,175.05,37.56,46.98,90.96,126.54,3.3,42.32,0.402,18.71,0.83,0.591,1139.88,0.616,0.165,1.8,Forest
2024-08-21 14:00:00,R01,25.91,28.07,5.38,40.76,58.08,154.0,19.9,94.44,69.74,845.43,23.77,4.37,0.984,77.93,0.495,0.556,3357.63,0.971,0.788,11.65,Water
2024-08-21 15:00:00,R03,23.55,25.57,7.96,74.9,49.78,60.67,18.73,93.43,25.36,663.26,27.62,54.31,0.028,24.43,0.424,0.094,2911.5,0.734,0.369,11.99,Agroforestry
2024-08-21 16:00:00,R10,44.49,21.86,5.53,41.03,51.07,116.08,17.63,79.89,103.68,785.01,9.8,57.36,0.124,21.99,0.572,0.862,807.63,0.439,0.222,4.98,Agriculture
2024-08-21 17:00:00,R15,45.86,39.68,8.38,22.33,50.29,112.8,36.95,45.7,74.29,639.85,11.21,47.9,0.599,31.91,0.785,0.634,5944.65,0.625,0.495,4.68,Agriculture
2024-08-21 18:00:00,R04,7.8,26.92,6.89,72.43,32.01,228.31,22.09,90.29,4.08,826.65,23.95,35.99,0.756,75.63,0.297,0.578,3435.16,0.121,0.603,7.02,Forest
2024-08-21 19:00:00,R04,17.16,39.15,4.53,48.87,75.31,279.37,17.19,94.91,23.58,1093.12,28.63,89.59,0.958,42.03,0.807,0.96,5082.04,0.913,0.506,5.26,Forest
2024-08-21 20:00:00,R02,20.08,13.68,4.64,74.15,40.95,100.0,27.65,54.67,106.93,725.59,28.2,48.11,0.49,2.84,0.25,0.551,2859.98,0.651,0.066,11.64,Agroforestry
2024-08-21 21:00:00,R01,35.12,14.94,5.09,71.45,6.52,59.4,36.26,66.09,45.73,1080.88,2.14,79.9,0.266,51.3,0.848,0.808,2253.84,0.411,0.333,14.36,Restoration
2024-08-21 22:00:00,R03,12.95,44.21,5.25,69.65,31.13,299.99,24.14,20.45,118.12,949.49,26.21,63.77,0.863,27.81,0.834,0.215,3341.39,0.854,0.213,1.4,Forest
2024-08-21 23:00:00,R11,12.37,30.57,7.57,23.56,14.77,219.71,29.48,23.26,63.57,1044.66,17.8,78.71,0.441,45.82,0.591,0.33,1298.11,0.061,0.799,2.1,Agriculture
2024-08-22 00:00:00,R04,56.91,27.84,5.39,58.42,32.25,270.48,20.78,57.54,24.95,808.14,12.92,87.77,0.129,88.33,0.357,0.66,1522.96,0.532,0.965,5.64,Forest
2024-08-22 01:00:00,R03,49.23,28.31,8.38,99.32,50.62,77.41,27.87,65.7,71.27,646.4,25.44,24.33,0.522,19.68,0.414,0.63,821.32,0.743,0.668,6.77,Agriculture
2024-08-22 02:00:00,R08,14.94,17.53,7.04,44.67,6.7,248.2,25.77,43.43,12.28,129.99,24.11,82.87,0.526,33.86,0.813,0.086,5221.07,0.704,0.926,3.82,Forest
2024-08-22 03:00:00,R14,27.36,35.15,7.27,58.82,70.27,251.46,28.02,27.43,96.9,1010.14,15.53,72.11,0.229,94.52,0.082,0.055,3489.07,0.017,0.81,13.48,Water
2024-08-22 04:00:00,R10,24.56,12.97,5.37,64.32,50.77,79.39,28.97,78.67,75.34,328.31,12.62,56.11,0.142,77.33,0.787,0.214,5924.7,0.226,0.055,11.07,Forest
2024-08-22 05:00:00,R01,48.51,30.07,8.07,104.9,27.15,81.97,17.77,51.41,115.67,92.16,14.44,54.5,0.142,27.43,0.133,0.534,5050.84,0.86,0.833,13.12,Forest
2024-08-22 06:00:00,R14,33.06,29.98,7.17,82.12,28.34,116.82,17.8,68.66,82.81,646.93,9.89,31.14,0.823,10.63,0.816,0.773,3542.81,0.26,0.708,5.26,Agriculture
2024-08-22 07:00:00,R02,12.03,42.0,7.96,21.02,39.93,96.36,22.82,68.77,5.9,777.39,20.58,54.06,0.501,93.39,0.901,0.389,3411.94,0.479,0.25,13.26,Agroforestry
2024-08-22 08:00:00,R13,45.64,28.42,8.33,105.17,23.61,293.61,18.47,61.01,57.17,811.11,26.81,38.43,0.736,14.54,0.513,0.252,3265.16,0.988,0.321,13.75,Water
2024-08-22 09:00:00,R07,26.83,14.8,5.0,101.53,5.33,134.37,22.58,33.39,63.76,820.17,7.89,88.88,0.962,36.47,0.753,0.591,809.98,0.597,0.761,13.75,Water
2024-08-22 10:00:00,R04,19.46,30.05,4.89,92.9,6.99,237.94,15.74,66.21,110.01,801.78,24.85,58.21,0.792,33.18,0.202,0.099,796.31,0.557,0.93,0.07,Agroforestry
2024-08-22 11:00:00,R08,25.65,13.2,7.71,61.27,31.83,249.31,25.52,44.16,51.9,979.42,11.14,29.9,0.157,11.6,0.772,0.172,3192.26,0.579,0.209,7.1,Water
2024-08-22 12:00:00,R11,32.38,17.13,7.96,93.33,14.32,140.34,21.4,81.43,71.22,934.77,4.39,14.44,0.42,10.08,0.703,0.453,5447.92,0.18,0.77,10.65,Restoration
2024-08-22 13:00:00,R13,23.87,11.09,6.84,62.66,6.68,217.47,41.76,34.49,22.31,984.76,1.69,69.4,0.496,28.24,0.115,0.967,4073.3,0.688,0.738,11.7,Restoration
2024-08-22 14:00:00,R03,18.3,27.97,5.96,91.03,69.45,68.03,40.74,41.84,29.36,579.3,14.64,66.47,0.701,36.82,0.504,0.326,3422.93,0.023,0.785,3.28,Forest
2024-08-22 15:00:00,R06,26.92,12.96,7.11,106.81,25.56,143.21,24.01,53.02,65.83,122.24,17.27,36.01,0.965,96.89,0.766,0.851,3883.66,0.323,0.498,9.03,Restoration
2024-08-22 16:00:00,R09,6.05,26.43,5.72,107.96,42.73,291.5,29.26,75.5,83.64,785.51,0.68,16.22,0.285,53.64,0.093,0.976,2223.68,0.308,0.037,6.9,Agroforestry
2024-08-22 17:00:00,R01,47.49,42.65,5.45,60.0,18.46,83.82,43.67,74.06,52.26,291.75,19.75,71.62,0.861,90.91,0.659,0.823,2422.11,0.075,0.134,10.05,Agroforestry
2024-08-22 18:00:00,R01,14.4,35.19,6.45,104.53,8.5,140.28,30.72,45.28,51.92,1038.45,15.8,27.04,0.072,12.85,0.801,0.442,4571.46,0.336,0.424,11.09,Forest
2024-08-22 19:00:00,R08,7.41,12.71,5.36,21.16,60.86,245.54,40.45,58.31,30.72,879.92,29.92,86.2,0.872,23.85,0.348,0.811,1647.98,0.603,0.722,6.86,Agriculture
2024-08-22 20:00:00,R03,40.95,17.85,6.43,21.2,14.37,213.01,39.79,37.57,83.78,930.75,3.58,72.62,0.695,16.28,0.382,0.045,1440.99,0.377,0.83,0.5,Agriculture
2024-08-22 21:00:00,R05,47.57,33.58,8.33,70.31,6.93,204.19,43.24,77.78,0.66,379.39,21.3,89.24,0.029,37.51,0.274,0.864,3354.03,0.021,0.792,9.3,Agriculture
2024-08-22 22:00:00,R01,49.76,41.31,7.86,81.7,49.04,261.85,24.17,34.75,61.53,778.01,6.9,98.46,0.611,91.75,0.187,0.49,4576.65,0.626,0.696,14.92,Water
2024-08-22 23:00:00,R05,32.14,11.15,8.27,26.83,6.01,47.56,16.3,81.45,0.43,657.3,6.59,34.1,0.931,29.4,0.958,0.45,2186.12,0.306,0.826,12.0,Agriculture
2024-08-23 00:00:00,R11,16.3,38.44,7.73,61.94,37.72,240.5,18.12,90.26,71.22,358.72,1.05,50.41,0.433,59.56,0.704,0.733,2783.19,0.998,0.57,3.37,Restoration
2024-08-23 01:00:00,R06,45.55,29.66,5.92,20.38,26.66,269.46,32.14,94.37,3.71,984.06,0.69,40.38,0.117,91.56,0.053,0.931,3522.54,0.9,0.001,10.47,Forest
2024-08-23 02:00:00,R08,43.48,29.11,7.75,76.23,28.96,44.21,30.91,84.27,112.81,682.45,6.01,7.76,0.989,50.27,0.928,0.254,5385.25,0.488,0.631,6.23,Agroforestry
2024-08-23 03:00:00,R13,18.54,43.52,8.19,104.06,5.29,185.33,23.95,36.63,57.35,269.41,5.68,40.5,0.417,52.77,0.116,0.424,3942.17,0.368,0.864,4.56,Agroforestry
2024-08-23 04:00:00,R14,54.69,36.17,8.29,91.14,77.33,130.63,22.46,51.24,82.08,401.03,0.51,44.38,0.528,55.25,0.924,0.651,5198.49,0.07,0.502,6.23,Forest
2024-08-23 05:00:00,R03,10.74,39.75,7.23,51.61,43.77,53.2,36.28,26.66,102.43,311.17,21.66,17.34,0.967,28.03,0.452,0.606,2626.31,0.001,0.622,10.06,Agroforestry
